action_elapsed_s,N001,N002,N003,N004,N005,N006,N007,N008,N009,N010,N011,N012,N013,N014,N015,N016,N017,N018,N019,N020,N021,N022,N023,N024,N025,N026,N027,N028,N029,N030,N031,N032,N033,N034,N035,N036
14.700000,0.597795,0.039706,0.098975,0.000000,0.000000,0.000000,0.533087,0.000000,0.000000,0.000000,0.000000,0.000000,0.163681,0.015441,0.004883,0.000000,0.000000,0.000000,0.088235,0.166495,0.266177,0.000000,0.000000,0.000000,0.525000,0.000000,0.000000,0.000000,0.000000,1.000000,0.629199,0.000000,0.000000,0.000000,0.000000,1.000000
14.750000,0.597795,0.039706,0.103915,0.000000,0.000000,0.000000,0.533087,0.000000,0.000000,0.000000,0.000000,0.000000,0.168621,0.015441,0.007128,0.000000,0.000000,0.000000,0.086861,0.179954,0.266177,0.000000,0.000000,0.000000,0.525000,0.000000,0.000000,0.000000,0.000000,1.000000,0.620684,0.000000,0.000000,0.000000,0.000000,1.000000
14.800000,0.602232,0.035269,0.104411,0.000000,0.000000,0.000000,0.533087,0.000000,0.000000,0.000000,0.000000,0.000000,0.169117,0.015441,0.011791,0.000000,0.000000,0.000000,0.081927,0.189820,0.266177,0.000000,0.000000,0.000000,0.529437,0.000000,0.000000,0.000000,0.000000,1.000000,0.615752,0.000000,0.000000,0.000000,0.000000,1.000000
14.850000,0.607164,0.030336,0.104411,0.000000,0.000000,0.000000,0.533087,0.000000,0.000000,0.000000,0.000000,0.000000,0.169117,0.015441,0.016724,0.000000,0.000000,0.000000,0.076994,0.199686,0.266177,0.000000,0.000000,0.000000,0.534370,0.000000,0.000000,0.000000,0.000000,1.000000,0.610819,0.000000,0.000000,0.000000,0.000000,1.000000
14.900000,0.612096,0.025404,0.104411,0.000000,0.000000,0.000000,0.533087,0.000000,0.000000,0.000000,0.000000,0.000000,0.169117,0.015441,0.021656,0.000000,0.000000,0.000000,0.072061,0.209552,0.266177,0.000000,0.000000,0.000000,0.539303,0.000000,0.000000,0.000000,0.000000,1.000000,0.605886,0.000000,0.000000,0.000000,0.000000,1.000000
14.950000,0.613970,0.023530,0.104411,0.000000,0.000000,0.000000,0.528248,0.000000,0.000000,0.000000,0.000000,0.000000,0.153735,0.043129,0.023530,0.000000,0.000000,0.000000,0.072057,0.214399,0.266177,0.000000,0.000000,0.000000,0.525794,0.000000,0.000000,0.000000,0.000000,1.000000,0.615563,0.000000,0.000000,0.000000,0.000000,1.000000
15.000000,0.613970,0.023530,0.104411,0.000000,0.000000,0.000000,0.523405,0.000000,0.000000,0.000000,0.000000,0.000000,0.128931,0.087778,0.023530,0.000000,0.000000,0.000000,0.072057,0.219243,0.266177,0.000000,0.000000,0.000000,0.500989,0.000000,0.000000,0.000000,0.000000,1.000000,0.625250,0.000000,0.000000,0.000000,0.000000,1.000000
15.050000,0.613970,0.023530,0.104411,0.000000,0.000000,0.000000,0.518561,0.000000,0.000000,0.000000,0.000000,0.000000,0.104126,0.132426,0.023530,0.000000,0.000000,0.000000,0.072057,0.224087,0.266177,0.000000,0.000000,0.000000,0.476185,0.000000,0.000000,0.000000,0.000000,1.000000,0.634937,0.000000,0.000000,0.000000,0.000000,1.000000
15.100000,0.612219,0.023530,0.104411,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.086484,0.173999,0.027032,0.000000,0.000000,0.000000,0.072057,0.236806,0.266177,0.000000,0.000000,0.000000,0.451537,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
15.150000,0.607346,0.023530,0.104411,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.081610,0.210091,0.036779,0.000000,0.000000,0.000000,0.072057,0.253589,0.266177,0.000000,0.000000,0.000000,0.427170,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
15.200000,0.602473,0.023530,0.104411,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.076736,0.246183,0.046526,0.000000,0.000000,0.000000,0.072057,0.270372,0.266177,0.000000,0.000000,0.000000,0.402802,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
15.250000,0.597954,0.023530,0.105638,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.072216,0.283494,0.057154,0.000000,0.000000,0.000000,0.072057,0.287155,0.266177,0.000000,0.000000,0.000000,0.379729,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
15.300000,0.601918,0.023530,0.136233,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.076181,0.350005,0.088871,0.000000,0.000000,0.000000,0.072057,0.303938,0.266177,0.000000,0.000000,0.000000,0.387658,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
15.350000,0.605882,0.023530,0.166829,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.080146,0.416517,0.120587,0.000000,0.000000,0.000000,0.072057,0.358740,0.266177,0.000000,0.000000,0.000000,0.395587,0.000000,0.000000,0.000000,0.000000,1.000000,0.629953,0.000000,0.000000,0.000000,0.000000,1.000000
15.400000,0.609846,0.023530,0.197424,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.084111,0.483028,0.152304,0.000000,0.000000,0.000000,0.072057,0.420764,0.266177,0.000000,0.000000,0.000000,0.403516,0.000000,0.000000,0.000000,0.000000,1.000000,0.620097,0.000000,0.000000,0.000000,0.000000,1.000000
15.450000,0.613811,0.023530,0.228019,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.088076,0.549539,0.184020,0.000000,0.000000,0.000000,0.072057,0.482787,0.266177,0.000000,0.000000,0.000000,0.411445,0.000000,0.000000,0.000000,0.000000,1.000000,0.610241,0.000000,0.000000,0.000000,0.000000,1.000000
15.500000,0.595373,0.023530,0.248183,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.078936,0.630214,0.185295,0.000000,0.000000,0.000000,0.069290,0.510218,0.266177,0.000000,0.000000,0.000000,0.374569,0.000000,0.000000,0.000000,0.000000,1.000000,0.597579,0.000000,0.000000,0.000000,0.000000,1.000000
15.550000,0.575996,0.023530,0.267910,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.069247,0.711482,0.185295,0.000000,0.000000,0.000000,0.064327,0.510218,0.266177,0.000000,0.000000,0.000000,0.335816,0.000000,0.000000,0.000000,0.000000,1.000000,0.582690,0.000000,0.000000,0.000000,0.000000,1.000000
15.600000,0.556620,0.023530,0.287637,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.059559,0.792751,0.185295,0.000000,0.000000,0.000000,0.059364,0.510218,0.266177,0.000000,0.000000,0.000000,0.297063,0.000000,0.000000,0.000000,0.000000,1.000000,0.567802,0.000000,0.000000,0.000000,0.000000,1.000000
15.650000,0.549265,0.019498,0.306414,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.055881,0.853828,0.213015,0.000000,0.000000,0.000000,0.055881,0.493277,0.267640,0.000000,0.000000,0.000000,0.262948,0.000000,0.000000,0.000000,0.000000,1.000000,0.560277,0.000000,0.000000,0.000000,0.000000,1.000000
15.700000,0.549265,0.012999,0.324609,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.055881,0.902552,0.257696,0.000000,0.000000,0.000000,0.055881,0.436449,0.272544,0.000000,0.000000,0.000000,0.231671,0.000000,0.000000,0.000000,0.000000,1.000000,0.570086,0.000000,0.000000,0.000000,0.000000,1.000000
15.750000,0.549265,0.006499,0.342805,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.055881,0.951276,0.302378,0.000000,0.000000,0.000000,0.055881,0.379621,0.277449,0.000000,0.000000,0.000000,0.200394,0.000000,0.000000,0.000000,0.000000,1.000000,0.579896,0.000000,0.000000,0.000000,0.000000,1.000000
15.800000,0.549265,0.000000,0.361001,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.055881,1.000000,0.347059,0.000000,0.000000,0.000000,0.055881,0.322794,0.282354,0.000000,0.000000,0.000000,0.169117,0.000000,0.000000,0.000000,0.000000,1.000000,0.589705,0.000000,0.000000,0.000000,0.000000,1.000000
15.850000,0.553968,0.000000,0.361001,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.060584,1.000000,0.379981,0.000000,0.000000,0.000000,0.060724,0.308265,0.282354,0.000000,0.000000,0.000000,0.197337,0.000000,0.000000,0.000000,0.000000,1.000000,0.604234,0.000000,0.000000,0.000000,0.000000,1.000000
15.900000,0.558670,0.000000,0.361001,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.065287,1.000000,0.412904,0.000000,0.000000,0.000000,0.065567,0.293736,0.282354,0.000000,0.000000,0.000000,0.225556,0.000000,0.000000,0.000000,0.000000,1.000000,0.618762,0.000000,0.000000,0.000000,0.000000,1.000000
15.950000,0.563373,0.000000,0.361001,0.000000,0.000000,0.000000,0.516912,0.000000,0.000000,0.000000,0.000000,0.000000,0.069991,1.000000,0.445826,0.000000,0.000000,0.000000,0.070410,0.279208,0.282354,0.000000,0.000000,0.000000,0.253775,0.000000,0.000000,0.000000,0.000000,1.000000,0.633291,0.000000,0.000000,0.000000,0.000000,1.000000
16.000000,0.565440,0.000841,0.368532,0.000000,0.000000,0.000000,0.522212,0.000000,0.000000,0.000000,0.000000,0.000000,0.070208,1.000000,0.463994,0.000000,0.000000,0.000000,0.074708,0.245114,0.282354,0.000000,0.000000,0.000000,0.268026,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
16.050000,0.565440,0.002341,0.381968,0.000000,0.000000,0.000000,0.530246,0.000000,0.000000,0.000000,0.000000,0.000000,0.066909,1.000000,0.470592,0.000000,0.000000,0.000000,0.078725,0.200929,0.282354,0.000000,0.000000,0.000000,0.271325,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
16.100000,0.565440,0.003840,0.395404,0.000000,0.000000,0.000000,0.538280,0.000000,0.000000,0.000000,0.000000,0.000000,0.063610,1.000000,0.477191,0.000000,0.000000,0.000000,0.082742,0.156743,0.282354,0.000000,0.000000,0.000000,0.274624,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
16.150000,0.565440,0.005340,0.408840,0.000000,0.000000,0.000000,0.546313,0.000000,0.000000,0.000000,0.000000,0.000000,0.060310,1.000000,0.483789,0.000000,0.000000,0.000000,0.086759,0.112558,0.282354,0.000000,0.000000,0.000000,0.277923,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
16.200000,0.565440,0.006840,0.422276,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.057011,1.000000,0.490388,0.000000,0.000000,0.000000,0.091343,0.099430,0.282354,0.000000,0.000000,0.000000,0.281223,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
16.250000,0.568674,0.005883,0.374193,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.059115,0.800064,0.394150,0.000000,0.000000,0.000000,0.096256,0.104344,0.282354,0.000000,0.000000,0.000000,0.327632,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
16.300000,0.573593,0.003647,0.294071,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.064034,0.495998,0.244352,0.000000,0.000000,0.000000,0.101169,0.109257,0.282354,0.000000,0.000000,0.000000,0.396494,0.000000,0.000000,0.000000,0.000000,1.000000,0.638235,0.000000,0.000000,0.000000,0.000000,1.000000
16.350000,0.578513,0.001411,0.213948,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.068953,0.191933,0.094555,0.000000,0.000000,0.000000,0.102745,0.112500,0.280688,0.000000,0.000000,0.000000,0.465356,0.000000,0.000000,0.000000,0.000000,1.000000,0.639901,0.000000,0.000000,0.000000,0.000000,1.000000
16.400000,0.581617,0.000000,0.163373,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.075641,0.001710,0.002606,0.000000,0.000000,0.000000,0.097844,0.112500,0.275787,0.000000,0.000000,0.000000,0.512406,0.000000,0.000000,0.000000,0.000000,1.000000,0.644802,0.000000,0.000000,0.000000,0.000000,1.000000
16.450000,0.581617,0.000000,0.163373,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.085358,0.006348,0.009673,0.000000,0.000000,0.000000,0.092943,0.112500,0.270886,0.000000,0.000000,0.000000,0.522123,0.000000,0.000000,0.000000,0.000000,1.000000,0.649703,0.000000,0.000000,0.000000,0.000000,1.000000
16.500000,0.581617,0.000000,0.163373,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.095074,0.010985,0.016740,0.000000,0.000000,0.000000,0.088427,0.112500,0.266370,0.000000,0.000000,0.000000,0.531839,0.000000,0.000000,0.000000,0.000000,1.000000,0.654411,0.000000,0.000000,0.000000,0.000000,1.000000
16.550000,0.581617,0.000000,0.164140,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.104411,0.015441,0.023718,0.000000,0.000000,0.000000,0.093330,0.112500,0.271273,0.000000,0.000000,0.000000,0.541176,0.000000,0.000000,0.000000,0.000000,1.000000,0.654411,0.000000,0.000000,0.000000,0.000000,1.000000
16.600000,0.581617,0.000000,0.183746,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.104411,0.015441,0.028533,0.000000,0.000000,0.000000,0.098233,0.112500,0.276176,0.000000,0.000000,0.000000,0.541176,0.000000,0.000000,0.000000,0.000000,1.000000,0.654411,0.000000,0.000000,0.000000,0.000000,1.000000
16.650000,0.581617,0.000000,0.203352,0.000000,0.000000,0.000000,0.549265,0.000000,0.000000,0.000000,0.000000,0.000000,0.104411,0.015441,0.033347,0.000000,0.000000,0.000000,0.103136,0.112500,0.281079,0.000000,0.000000,0.000000,0.541176,0.000000,0.000000,0.000000,0.000000,1.000000,0.654411,0.000000,0.000000,0.000000,0.000000,1.000000
16.700000,0.581617,0.000000,0.222959,0.000000,0.000000,0.000000,0.544343,0.000000,0.000000,0.000000,0.000000,0.000000,0.104411,0.015441,0.038162,0.000000,0.000000,0.000000,0.104411,0.119883,0.282354,0.000000,0.000000,0.000000,0.541176,0.000000,0.000000,0.000000,0.000000,1.000000,0.649490,0.000000,0.000000,0.000000,0.000000,0.955040
16.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.537692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104411,0.129860,0.282354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.642839,0.000000,0.000000,0.000000,0.000000,0.894283
16.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104411,0.139836,0.282354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.636188,0.000000,0.000000,0.000000,0.000000,0.833527
16.850000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.524390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104411,0.149813,0.282354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.629537,0.000000,0.000000,0.000000,0.000000,0.772770
16.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.104411,0.159790,0.282354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.622886,0.000000,0.000000,0.000000,0.000000,0.712013
16.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581617,0.021479,0.198347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152940,0.047794,0.223800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.429992,0.000000,0.000000,0.000000,0.000000,1.000000
17.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581617,0.016573,0.198347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152940,0.047794,0.238518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434898,0.000000,0.000000,0.000000,0.000000,1.000000
17.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581617,0.011667,0.198347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.152940,0.047794,0.253237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.439804,0.000000,0.000000,0.000000,0.000000,1.000000
17.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.581018,0.008552,0.198347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.151741,0.047794,0.267975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.440522,0.000000,0.000000,0.000000,0.000000,1.000000
17.750000,0.518598,0.009040,0.129333,0.000000,0.000000,0.000000,0.576057,0.018474,0.198347,0.000000,0.000000,0.000000,0.136764,0.017127,0.023530,0.000000,0.000000,0.000000,0.141820,0.047794,0.282857,0.000000,0.000000,0.000000,0.445803,0.000000,0.000000,0.000000,0.000000,1.000000,0.410757,0.000000,0.000000,0.000000,0.000000,1.000000
17.800000,0.523559,0.014001,0.120800,0.000000,0.000000,0.000000,0.571096,0.028395,0.198347,0.000000,0.000000,0.000000,0.136764,0.022089,0.023530,0.000000,0.000000,0.000000,0.131899,0.047794,0.297739,0.000000,0.000000,0.000000,0.450765,0.000000,0.000000,0.000000,0.000000,1.000000,0.380993,0.000000,0.000000,0.000000,0.000000,1.000000
17.850000,0.528520,0.018962,0.112267,0.000000,0.000000,0.000000,0.566135,0.038316,0.198347,0.000000,0.000000,0.000000,0.136764,0.027051,0.023530,0.000000,0.000000,0.000000,0.121977,0.047794,0.312622,0.000000,0.000000,0.000000,0.455726,0.000000,0.000000,0.000000,0.000000,1.000000,0.351228,0.000000,0.000000,0.000000,0.000000,1.000000
17.900000,0.533481,0.023924,0.105089,0.000000,0.000000,0.000000,0.565440,0.035523,0.198347,0.000000,0.000000,0.000000,0.135976,0.044113,0.025893,0.000000,0.000000,0.000000,0.112222,0.089624,0.331439,0.000000,0.000000,0.000000,0.456749,0.000000,0.000000,0.000000,0.000000,1.000000,0.275947,0.000000,0.000000,0.000000,0.000000,1.000000
17.950000,0.538445,0.028888,0.113625,0.000000,0.000000,0.000000,0.565440,0.030659,0.198347,0.000000,0.000000,0.000000,0.126049,0.201591,0.055676,0.000000,0.000000,0.000000,0.102493,0.138269,0.350896,0.000000,0.000000,0.000000,0.412075,0.000000,0.000000,0.000000,0.000000,1.000000,0.193251,0.000000,0.000000,0.000000,0.000000,1.000000
18.000000,0.543410,0.033851,0.122162,0.000000,0.000000,0.000000,0.565440,0.025794,0.198347,0.000000,0.000000,0.000000,0.116121,0.359069,0.085459,0.000000,0.000000,0.000000,0.092764,0.186914,0.370354,0.000000,0.000000,0.000000,0.367400,0.000000,0.000000,0.000000,0.000000,1.000000,0.110555,0.000000,0.000000,0.000000,0.000000,1.000000
18.050000,0.548374,0.038815,0.130699,0.000000,0.000000,0.000000,0.562768,0.026203,0.242042,0.000000,0.000000,0.000000,0.106194,0.516546,0.115242,0.000000,0.000000,0.000000,0.085562,0.340156,0.390103,0.000000,0.000000,0.000000,0.322726,0.000000,0.000000,0.000000,0.000000,1.000000,0.072059,0.000000,0.000000,0.000000,0.000000,1.000000
18.100000,0.549265,0.043705,0.148574,0.000000,0.000000,0.000000,0.557767,0.031203,0.323794,0.000000,0.000000,0.000000,0.100413,0.657327,0.168569,0.000000,0.000000,0.000000,0.080561,0.584501,0.410106,0.000000,0.000000,0.000000,0.266725,0.000000,0.000000,0.000000,0.000000,1.000000,0.072059,0.000000,0.000000,0.000000,0.000000,1.000000
18.150000,0.549265,0.048578,0.168491,0.000000,0.000000,0.000000,0.552767,0.036204,0.405546,0.000000,0.000000,0.000000,0.095540,0.794455,0.227049,0.000000,0.000000,0.000000,0.075560,0.828846,0.430108,0.000000,0.000000,0.000000,0.208245,0.000000,0.000000,0.000000,0.000000,1.000000,0.072059,0.000000,0.000000,0.000000,0.000000,1.000000
18.200000,0.549265,0.053451,0.188409,0.000000,0.000000,0.000000,0.551284,0.039706,0.475190,0.000000,0.000000,0.000000,0.090666,0.931582,0.285528,0.000000,0.000000,0.000000,0.072057,1.000000,0.447148,0.000000,0.000000,0.000000,0.149765,0.000000,0.000000,0.000000,0.000000,1.000000,0.076097,0.000000,0.000000,0.000000,0.000000,1.000000
18.250000,0.549265,0.055883,0.223208,0.000000,0.000000,0.000000,0.558026,0.039706,0.516520,0.000000,0.000000,0.000000,0.092290,1.000000,0.328899,0.000000,0.000000,0.000000,0.072057,1.000000,0.457260,0.000000,0.000000,0.000000,0.122615,0.000000,0.000000,0.000000,0.000000,1.000000,0.089580,0.000000,0.000000,0.000000,0.000000,1.000000
18.300000,0.549265,0.055883,0.272825,0.000000,0.000000,0.000000,0.564767,0.039706,0.557850,0.000000,0.000000,0.000000,0.100383,1.000000,0.357225,0.000000,0.000000,0.000000,0.072057,1.000000,0.467372,0.000000,0.000000,0.000000,0.126662,0.000000,0.000000,0.000000,0.000000,1.000000,0.103063,0.000000,0.000000,0.000000,0.000000,1.000000
18.350000,0.549265,0.055883,0.322442,0.000000,0.000000,0.000000,0.571508,0.039706,0.599180,0.000000,0.000000,0.000000,0.108476,1.000000,0.385551,0.000000,0.000000,0.000000,0.072057,1.000000,0.477484,0.000000,0.000000,0.000000,0.130708,0.000000,0.000000,0.000000,0.000000,1.000000,0.116546,0.000000,0.000000,0.000000,0.000000,1.000000
18.400000,0.549265,0.055883,0.372059,0.000000,0.000000,0.000000,0.578250,0.039706,0.640510,0.000000,0.000000,0.000000,0.116569,1.000000,0.413877,0.000000,0.000000,0.000000,0.072057,1.000000,0.487596,0.000000,0.000000,0.000000,0.134755,0.000000,0.000000,0.000000,0.000000,1.000000,0.130028,0.000000,0.000000,0.000000,0.000000,1.000000
